gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall
2016R302,2016.0,R3,09-Apr-2016,M.C.G.,1:45 PM,50903.0,St Kilda,119.0,Collingwood,90.0,0.0
2016R303,2016.0,R3,09-Apr-2016,Docklands,2:10 PM,29951.0,Richmond,92.0,Adelaide,128.0,0.0
2016R304,2016.0,R3,09-Apr-2016,S.C.G.,4:35 PM,37045.0,Sydney,93.0,Greater Western Sydney,68.0,0.4
2016R305,2016.0,R3,09-Apr-2016,Carrara,7:25 PM,13885.0,Gold Coast,95.0,Carlton,41.0,0.0
2016R306,2016.0,R3,09-Apr-2016,Subiaco,5:40 PM,40555.0,West Coast,92.0,Fremantle,59.0,0.0
2016R307,2016.0,R3,10-Apr-2016,Bellerive Oval,1:10 PM,12607.0,North Melbourne,136.0,Melbourne,131.0,0.0
2016R308,2016.0,R3,10-Apr-2016,Docklands,3:20 PM,46808.0,Western Bulldogs,90.0,Hawthorn,93.0,0.0
2016R309,2016.0,R3,10-Apr-2016,Kardinia Park,4:40 PM,23320.0,Geelong,125.0,Brisbane Lions,56.0,0.0
2016R401,2016.0,R4,15-Apr-2016,Subiaco,6:10 PM,38860.0,West Coast,125.0,Richmond,57.0,0.0
2016R402,2016.0,R4,16-Apr-2016,M.C.G.,1:45 PM,42723.0,Essendon,42.0,Geelong,72.0,0.0
2016R403,2016.0,R4,16-Apr-2016,York Park,2:10 PM,17052.0,Hawthorn,87.0,St Kilda,84.0,0.0
2016R404,2016.0,R4,16-Apr-2016,Gabba,4:35 PM,20041.0,Brisbane Lions,107.0,Gold Coast,94.0,0.4
2016R405,2016.0,R4,16-Apr-2016,Docklands,7:25 PM,27622.0,Carlton,49.0,Western Bulldogs,85.0,0.0
2016R406,2016.0,R4,16-Apr-2016,Adelaide Oval,7:10 PM,50369.0,Adelaide,113.0,Sydney,103.0,0.0
2016R407,2016.0,R4,17-Apr-2016,Manuka Oval,1:10 PM,10028.0,Greater Western Sydney,151.0,Port Adelaide,65.0,
2016R408,2016.0,R4,17-Apr-2016,M.C.G.,3:20 PM,47558.0,Collingwood,67.0,Melbourne,102.0,0.0
2016R409,2016.0,R4,17-Apr-2016,Docklands,4:40 PM,23393.0,North Melbourne,132.0,Fremantle,101.0,0.0
2016R501,2016.0,R5,22-Apr-2016,M.C.G.,7:50 PM,45781.0,Hawthorn,112.0,Adelaide,109.0,21.0
2016R502,2016.0,R5,23-Apr-2016,S.C.G.,1:45 PM,35427.0,Sydney,88.0,West Coast,49.0,4.2
2016R503,2016.0,R5,23-Apr-2016,Carrara,4:35 PM,13351.0,Gold Coast,81.0,North Melbourne,119.0,0.0
2016R504,2016.0,R5,23-Apr-2016,Docklands,7:25 PM,25097.0,Western Bulldogs,120.0,Brisbane Lions,67.0,0.0
2016R505,2016.0,R5,23-Apr-2016,Adelaide Oval,7:15 PM,43984.0,Port Adelaide,59.0,Geelong,107.0,0.0
2016R506,2016.0,R5,24-Apr-2016,Docklands,1:10 PM,21052.0,St Kilda,79.0,Greater Western Sydney,126.0,0.0
2016R507,2016.0,R5,24-Apr-2016,Subiaco,2:15 PM,34796.0,Fremantle,68.0,Carlton,72.0,0.0
2016R508,2016.0,R5,24-Apr-2016,M.C.G.,7:10 PM,60867.0,Melbourne,129.0,Richmond,96.0,0.0
2016R509,2016.0,R5,25-Apr-2016,M.C.G.,3:20 PM,85082.0,Collingwood,142.0,Essendon,73.0,0.0
2016R601,2016.0,R6,29-Apr-2016,Docklands,7:50 PM,47622.0,North Melbourne,61.0,Western Bulldogs,45.0,0.2
2016R602,2016.0,R6,30-Apr-2016,Docklands,1:45 PM,27260.0,Melbourne,96.0,St Kilda,135.0,8.5
2016R603,2016.0,R6,30-Apr-2016,Adelaide Oval,1:40 PM,46431.0,Adelaide,97.0,Fremantle,64.0,0.0
2016R604,2016.0,R6,30-Apr-2016,Sydney Showground,4:35 PM,13766.0,Greater Western Sydney,158.0,Hawthorn,83.0,0.2
2016R605,2016.0,R6,30-Apr-2016,Kardinia Park,7:25 PM,23007.0,Geelong,168.0,Gold Coast,48.0,7.8
2016R606,2016.0,R6,30-Apr-2016,M.C.G.,7:25 PM,27077.0,Richmond,59.0,Port Adelaide,94.0,8.5
2016R607,2016.0,R6,01-May-2016,Gabba,1:10 PM,14646.0,Brisbane Lions,94.0,Sydney,97.0,1.4
2016R608,2016.0,R6,01-May-2016,M.C.G.,3:20 PM,43827.0,Carlton,72.0,Essendon,57.0,9.8
2016R609,2016.0,R6,01-May-2016,Subiaco,2:40 PM,37931.0,West Coast,124.0,Collingwood,62.0,0.0
2016R701,2016.0,R7,06-May-2016,M.C.G.,7:50 PM,49678.0,Richmond,90.0,Hawthorn,136.0,
2016R702,2016.0,R7,07-May-2016,M.C.G.,1:45 PM,60222.0,Collingwood,84.0,Carlton,99.0,0.6
2016R703,2016.0,R7,07-May-2016,Kardinia Park,2:10 PM,25429.0,Geelong,123.0,West Coast,79.0,0.0
2016R704,2016.0,R7,07-May-2016,S.C.G.,4:35 PM,29527.0,Sydney,135.0,Essendon,54.0,0.0
2016R705,2016.0,R7,07-May-2016,Carrara,5:10 PM,12780.0,Gold Coast,87.0,Melbourne,160.0,0.0
2016R706,2016.0,R7,07-May-2016,Docklands,7:40 PM,26984.0,Western Bulldogs,123.0,Adelaide,108.0,0.6
2016R707,2016.0,R7,07-May-2016,Subiaco,6:10 PM,28201.0,Fremantle,77.0,Greater Western Sydney,95.0,18.0
2016R708,2016.0,R7,08-May-2016,Docklands,3:20 PM,27254.0,St Kilda,75.0,North Melbourne,82.0,6.8
2016R709,2016.0,R7,08-May-2016,Adelaide Oval,4:10 PM,31544.0,Port Adelaide,136.0,Brisbane Lions,59.0,0.4
2016R801,2016.0,R8,13-May-2016,Adelaide Oval,7:20 PM,53141.0,Adelaide,72.0,Geelong,98.0,0.4
2016R802,2016.0,R8,14-May-2016,Docklands,1:45 PM,30321.0,Essendon,60.0,North Melbourne,74.0,0.2
2016R803,2016.0,R8,14-May-2016,York Park,2:10 PM,12012.0,Hawthorn,116.0,Fremantle,75.0,0.0
2016R804,2016.0,R8,14-May-2016,Sydney Showground,4:35 PM,8308.0,Greater Western Sydney,149.0,Gold Coast,58.0,0.0
2016R805,2016.0,R8,14-May-2016,Gabba,7:25 PM,24552.0,Brisbane Lions,65.0,Collingwood,143.0,0.0
2016R806,2016.0,R8,14-May-2016,M.C.G.,7:25 PM,36014.0,Richmond,101.0,Sydney,100.0,0.2
2016R807,2016.0,R8,15-May-2016,Docklands,1:10 PM,26924.0,Carlton,93.0,Port Adelaide,91.0,0.0
2016R808,2016.0,R8,15-May-2016,M.C.G.,3:20 PM,39921.0,Melbourne,82.0,Western Bulldogs,114.0,0.0
2016R809,2016.0,R8,15-May-2016,Subiaco,2:40 PM,36140.0,West Coast,132.0,St Kilda,29.0,0.0
2016R901,2016.0,R9,20-May-2016,M.C.G.,7:50 PM,61552.0,Hawthorn,55.0,Sydney,69.0,1.2
2016R902,2016.0,R9,21-May-2016,M.C.G.,1:45 PM,59864.0,Collingwood,104.0,Geelong,80.0,0.0
2016R903,2016.0,R9,21-May-2016,Carrara,2:10 PM,11692.0,Gold Coast,74.0,Adelaide,149.0,
2016R904,2016.0,R9,21-May-2016,Adelaide Oval,4:05 PM,38695.0,Port Adelaide,86.0,West Coast,94.0,0.0
2016R905,2016.0,R9,21-May-2016,Docklands,7:25 PM,38419.0,North Melbourne,113.0,Carlton,46.0,0.0
2016R906,2016.0,R9,21-May-2016,Subiaco,5:40 PM,20184.0,Fremantle,45.0,Richmond,83.0,36.4
2016R907,2016.0,R9,22-May-2016,M.C.G.,1:10 PM,26892.0,Melbourne,131.0,Brisbane Lions,68.0,0.0
2016R908,2016.0,R9,22-May-2016,Sydney Showground,3:20 PM,9612.0,Greater Western Sydney,98.0,Western Bulldogs,73.0,0.0
2016R909,2016.0,R9,22-May-2016,Docklands,4:40 PM,29026.0,St Kilda,109.0,Essendon,63.0,0.0
2016R1001,2016.0,R10,27-May-2016,S.C.G.,7:50 PM,38498.0,Sydney,91.0,North Melbourne,65.0,0.2
2016R1002,2016.0,R10,28-May-2016,Gabba,1:45 PM,23691.0,Brisbane Lions,87.0,Hawthorn,135.0,0.0
2016R1003,2016.0,R10,28-May-2016,Traeger Park,1:40 PM,5146.0,Melbourne,76.0,Port Adelaide,121.0,0.0
2016R1004,2016.0,R10,28-May-2016,Docklands,4:35 PM,17927.0,St Kilda,101.0,Fremantle,67.0,0.6
2016R1005,2016.0,R10,28-May-2016,M.C.G.,7:25 PM,56948.0,Essendon,67.0,Richmond,105.0,0.6
2016R1006,2016.0,R10,28-May-2016,Adelaide Oval,7:10 PM,46737.0,Adelaide,107.0,Greater Western Sydney,85.0,13.2
2016R1007,2016.0,R10,29-May-2016,Docklands,1:10 PM,33535.0,Carlton,104.0,Geelong,85.0,3.4
2016R1008,2016.0,R10,29-May-2016,M.C.G.,3:20 PM,45078.0,Collingwood,53.0,Western Bulldogs,74.0,3.4
2016R1009,2016.0,R10,29-May-2016,Subiaco,2:40 PM,34945.0,West Coast,132.0,Gold Coast,55.0,0.4
2016R1101,2016.0,R11,03-Jun-2016,Bellerive Oval,7:50 PM,17844.0,North Melbourne,124.0,Richmond,54.0,0.0
2016R1102,2016.0,R11,04-Jun-2016,M.C.G.,1:45 PM,41833.0,Hawthorn,82.0,Melbourne,64.0,7.0
2016R1103,2016.0,R11,04-Jun-2016,Docklands,2:10 PM,30722.0,Carlton,102.0,Brisbane Lions,64.0,7.0
2016R1104,2016.0,R11,04-Jun-2016,Kardinia Park,4:35 PM,22007.0,Geelong,98.0,Greater Western Sydney,88.0,4.8
2016R1105,2016.0,R11,04-Jun-2016,Carrara,7:25 PM,4368.0,Gold Coast,41.0,Sydney,79.0,73.0
2016R1106,2016.0,R11,04-Jun-2016,Subiaco,5:40 PM,31199.0,Fremantle,126.0,Essendon,47.0,8.6
2016R1107,2016.0,R11,05-Jun-2016,M.C.G.,1:10 PM,28567.0,Collingwood,58.0,Port Adelaide,125.0,4.4
2016R1108,2016.0,R11,05-Jun-2016,Docklands,3:20 PM,28769.0,Western Bulldogs,83.0,West Coast,75.0,4.4
2016R1109,2016.0,R11,05-Jun-2016,Adelaide Oval,4:10 PM,40896.0,Adelaide,133.0,St Kilda,45.0,0.6
2016R1201,2016.0,R12,10-Jun-2016,Docklands,7:50 PM,27567.0,Essendon,43.0,Hawthorn,151.0,0.4
2016R1202,2016.0,R12,11-Jun-2016,Adelaide Oval,1:10 PM,40096.0,Port Adelaide,97.0,Western Bulldogs,100.0,0.6
2016R1203,2016.0,R12,11-Jun-2016,Gabba,4:35 PM,12899.0,Brisbane Lions,64.0,Fremantle,147.0,0.0
2016R1204,2016.0,R12,11-Jun-2016,Docklands,7:25 PM,44025.0,Geelong,105.0,North Melbourne,74.0,2.6
2016R1205,2016.0,R12,11-Jun-2016,Subiaco,5:40 PM,37591.0,West Coast,76.0,Adelaide,105.0,2.0
2016R1206,2016.0,R12,12-Jun-2016,Docklands,1:10 PM,47945.0,St Kilda,110.0,Carlton,78.0,0.8
2016R1207,2016.0,R12,12-Jun-2016,M.C.G.,3:20 PM,30448.0,Richmond,114.0,Gold Coast,97.0,0.8
2016R1208,2016.0,R12,12-Jun-2016,Sydney Showground,4:40 PM,21541.0,Greater Western Sydney,105.0,Sydney,63.0,0.0
2016R1209,2016.0,R12,13-Jun-2016,M.C.G.,3:20 PM,60158.0,Melbourne,104.0,Collingwood,58.0,0.2
2016R1301,2016.0,R13,17-Jun-2016,Docklands,7:50 PM,37073.0,North Melbourne,84.0,Hawthorn,93.0,5.4
2016R1302,2016.0,R13,18-Jun-2016,Gabba,1:40 PM,12777.0,Brisbane Lions,82.0,West Coast,131.0,0.0
2016R1303,2016.0,R13,18-Jun-2016,Subiaco,2:35 PM,32448.0,Fremantle,86.0,Port Adelaide,69.0,0.0
2016R1304,2016.0,R13,18-Jun-2016,Docklands,7:25 PM,41725.0,Western Bulldogs,43.0,Geelong,100.0,9.7
2016R1305,2016.0,R13,19-Jun-2016,S.C.G.,1:10 PM,19086.0,Sydney,86.0,Melbourne,31.0,1.0
2016R1306,2016.0,R13,19-Jun-2016,Docklands,4:40 PM,14463.0,Essendon,90.0,Greater Western Sydney,117.0,0.0
2016R1401,2016.0,R14,23-Jun-2016,Adelaide Oval,7:20 PM,37890.0,Adelaide,100.0,North Melbourne,67.0,2.8
2016R1402,2016.0,R14,24-Jun-2016,M.C.G.,7:50 PM,20320.0,Collingwood,85.0,Fremantle,37.0,16.8
2016R1403,2016.0,R14,25-Jun-2016,M.C.G.,1:40 PM,28883.0,Richmond,117.0,Brisbane Lions,75.0,3.0
2016R1404,2016.0,R14,25-Jun-2016,Sydney Showground,4:35 PM,10355.0,Greater Western Sydney,127.0,Carlton,65.0,0.6
2016R1405,2016.0,R14,25-Jun-2016,Docklands,7:25 PM,28745.0,St Kilda,93.0,Geelong,90.0,3.0
2016R1406,2016.0,R14,26-Jun-2016,York Park,3:20 PM,10121.0,Hawthorn,86.0,Gold Coast,60.0,0.0
2016R1501,2016.0,R15,30-Jun-2016,Subiaco,6:10 PM,33117.0,West Coast,130.0,Essendon,52.0,0.0
2016R1502,2016.0,R15,01-Jul-2016,Adelaide Oval,7:20 PM,37848.0,Port Adelaide,94.0,Richmond,56.0,3.4
2016R1503,2016.0,R15,02-Jul-2016,Carrara,1:40 PM,14071.0,Gold Coast,108.0,St Kilda,68.0,0.0
2016R1504,2016.0,R15,02-Jul-2016,S.C.G.,4:35 PM,33386.0,Sydney,79.0,Western Bulldogs,83.0,0.0
2016R1505,2016.0,R15,02-Jul-2016,M.C.G.,7:25 PM,56157.0,Carlton,45.0,Collingwood,57.0,0.8
2016R1506,2016.0,R15,03-Jul-2016,M.C.G.,3:20 PM,29133.0,Melbourne,98.0,Adelaide,120.0,0.0
2016R1601,2016.0,R16,07-Jul-2016,Adelaide Oval,7:20 PM,43025.0,Port Adelaide,79.0,Hawthorn,101.0,0.8
2016R1602,2016.0,R16,08-Jul-2016,Kardinia Park,7:50 PM,24339.0,Geelong,60.0,Sydney,98.0,6.8
2016R1603,2016.0,R16,09-Jul-2016,Sydney Showground,1:40 PM,13483.0,Greater Western Sydney,93.0,Collingwood,125.0,11.2
2016R1604,2016.0,R16,09-Jul-2016,Carrara,4:35 PM,13528.0,Gold Coast,139.0,Brisbane Lions,113.0,0.0
2016R1605,2016.0,R16,09-Jul-2016,Docklands,7:25 PM,39679.0,Western Bulldogs,85.0,Richmond,75.0,0.2
2016R1606,2016.0,R16,09-Jul-2016,Marrara Oval,7:10 PM,8163.0,Melbourne,87.0,Fremantle,55.0,0.0
2016R1607,2016.0,R16,10-Jul-2016,M.C.G.,1:10 PM,32430.0,Carlton,47.0,Adelaide,107.0,0.2
2016R1608,2016.0,R16,10-Jul-2016,Subiaco,1:20 PM,35618.0,West Coast,104.0,North Melbourne,72.0,29.8
2016R1609,2016.0,R16,10-Jul-2016,Docklands,4:40 PM,25204.0,Essendon,98.0,St Kilda,109.0,0.2
2016R1701,2016.0,R17,14-Jul-2016,S.C.G.,7:20 PM,42314.0,Sydney,70.0,Hawthorn,75.0,0.0
2016R1702,2016.0,R17,15-Jul-2016,Subiaco,6:10 PM,31042.0,Fremantle,61.0,Geelong,78.0,0.0
2016R1703,2016.0,R17,16-Jul-2016,M.C.G.,1:40 PM,44908.0,Richmond,102.0,Essendon,83.0,0.0
2016R1704,2016.0,R17,16-Jul-2016,Docklands,4:35 PM,24361.0,North Melbourne,77.0,Port Adelaide,105.0,0.0
2016R1705,2016.0,R17,16-Jul-2016,Cazaly's Stadium,7:25 PM,8509.0,Western Bulldogs,107.0,Gold Coast,59.0,0.2
2016R1706,2016.0,R17,16-Jul-2016,Adelaide Oval,7:10 PM,50002.0,Adelaide,97.0,Collingwood,69.0,0.0
2016R1707,2016.0,R17,17-Jul-2016,M.C.G.,1:10 PM,26389.0,Carlton,75.0,West Coast,82.0,0.0
2016R1708,2016.0,R17,17-Jul-2016,Docklands,3:20 PM,25322.0,St Kilda,110.0,Melbourne,74.0,0.0
2016R1709,2016.0,R17,17-Jul-2016,Gabba,4:40 PM,10195.0,Brisbane Lions,67.0,Greater Western Sydney,146.0,12.6
2016R1801,2016.0,R18,22-Jul-2016,Docklands,7:50 PM,36041.0,Collingwood,84.0,North Melbourne,124.0,8.2
2016R1802,2016.0,R18,23-Jul-2016,S.C.G.,1:45 PM,31765.0,Sydney,74.0,Carlton,68.0,6.8
2016R1803,2016.0,R18,23-Jul-2016,Carrara,2:10 PM,8933.0,Gold Coast,105.0,Fremantle,81.0,0.0
2016R1804,2016.0,R18,23-Jul-2016,Subiaco,2:35 PM,33908.0,West Coast,66.0,Melbourne,60.0,0.0
2016R1805,2016.0,R18,23-Jul-2016,Kardinia Park,7:25 PM,21127.0,Geelong,85.0,Adelaide,55.0,9.2
2016R1806,2016.0,R18,23-Jul-2016,Docklands,7:25 PM,26532.0,Western Bulldogs,60.0,St Kilda,75.0,4.0
2016R1807,2016.0,R18,24-Jul-2016,Docklands,1:10 PM,34869.0,Essendon,91.0,Brisbane Lions,128.0,1.2
2016R1808,2016.0,R18,24-Jul-2016,M.C.G.,3:20 PM,51892.0,Hawthorn,114.0,Richmond,44.0,1.2
2016R1809,2016.0,R18,24-Jul-2016,Adelaide Oval,4:10 PM,27935.0,Port Adelaide,60.0,Greater Western Sydney,79.0,1.6
2016R1901,2016.0,R19,29-Jul-2016,Kardinia Park,7:50 PM,24331.0,Geelong,103.0,Western Bulldogs,78.0,0.0
2016R1902,2016.0,R19,30-Jul-2016,Manuka Oval,1:45 PM,14974.0,Greater Western Sydney,111.0,Richmond,23.0,0.0
2016R1903,2016.0,R19,30-Jul-2016,York Park,2:10 PM,18112.0,Hawthorn,74.0,Carlton,55.0,0.2
2016R1904,2016.0,R19,30-Jul-2016,M.C.G.,4:35 PM,34929.0,Collingwood,91.0,West Coast,72.0,2.2
2016R1905,2016.0,R19,30-Jul-2016,Docklands,7:25 PM,44287.0,North Melbourne,85.0,St Kilda,62.0,2.2
2016R1906,2016.0,R19,30-Jul-2016,Gabba,7:25 PM,13085.0,Brisbane Lions,79.0,Port Adelaide,173.0,0.0
2016R1907,2016.0,R19,31-Jul-2016,M.C.G.,1:10 PM,20627.0,Melbourne,66.0,Gold Coast,64.0,2.2
2016R1908,2016.0,R19,31-Jul-2016,Subiaco,1:20 PM,32401.0,Fremantle,47.0,Sydney,137.0,6.4
2016R1909,2016.0,R19,31-Jul-2016,Adelaide Oval,4:10 PM,44264.0,Adelaide,143.0,Essendon,61.0,3.4
2016R2001,2016.0,R20,05-Aug-2016,M.C.G.,7:50 PM,49122.0,Richmond,92.0,Collingwood,77.0,0.0
2016R2002,2016.0,R20,06-Aug-2016,S.C.G.,1:45 PM,30204.0,Sydney,100.0,Port Adelaide,33.0,6.0
2016R2003,2016.0,R20,06-Aug-2016,M.C.G.,2:10 PM,38818.0,Melbourne,110.0,Hawthorn,81.0,0.0
2016R2004,2016.0,R20,06-Aug-2016,Carrara,4:35 PM,9108.0,Gold Coast,84.0,Greater Western Sydney,92.0,0.0
2016R2005,2016.0,R20,06-Aug-2016,Docklands,7:25 PM,30740.0,Western Bulldogs,61.0,North Melbourne,47.0,0.0
2016R2006,2016.0,R20,06-Aug-2016,Adelaide Oval,7:10 PM,43549.0,Adelaide,177.0,Brisbane Lions,39.0,0.0
2016R2007,2016.0,R20,07-Aug-2016,M.C.G.,1:10 PM,37797.0,Carlton,51.0,St Kilda,122.0,0.0
2016R2008,2016.0,R20,07-Aug-2016,Docklands,3:20 PM,29254.0,Geelong,100.0,Essendon,34.0,0.0
2016R2009,2016.0,R20,07-Aug-2016,Subiaco,2:40 PM,36215.0,Fremantle,64.0,West Coast,110.0,5.0
2016R2101,2016.0,R21,12-Aug-2016,Docklands,7:50 PM,35010.0,Western Bulldogs,95.0,Collingwood,92.0,0.0
2016R2102,2016.0,R21,13-Aug-2016,Gabba,1:45 PM,17432.0,Brisbane Lions,99.0,Carlton,95.0,0.0
2016R2103,2016.0,R21,13-Aug-2016,M.C.G.,2:10 PM,50657.0,Hawthorn,96.0,North Melbourne,57.0,2.2
2016R2104,2016.0,R21,13-Aug-2016,Sydney Showground,4:35 PM,10385.0,Greater Western Sydney,96.0,West Coast,97.0,0.0
2016R2105,2016.0,R21,13-Aug-2016,Docklands,7:25 PM,33059.0,St Kilda,76.0,Sydney,146.0,2.2
2016R2106,2016.0,R21,13-Aug-2016,Adelaide Oval,7:10 PM,33426.0,Port Adelaide,54.0,Melbourne,94.0,0.0
2016R2107,2016.0,R21,14-Aug-2016,Docklands,1:10 PM,16622.0,Essendon,75.0,Gold Coast,69.0,0.6
2016R2108,2016.0,R21,14-Aug-2016,M.C.G.,3:20 PM,45667.0,Richmond,78.0,Geelong,82.0,0.6
2016R2109,2016.0,R21,14-Aug-2016,Subiaco,2:40 PM,30116.0,Fremantle,70.0,Adelaide,142.0,0.0
2016R2201,2016.0,R22,19-Aug-2016,Subiaco,6:10 PM,38581.0,West Coast,92.0,Hawthorn,67.0,0.0
2016R2202,2016.0,R22,20-Aug-2016,Bellerive Oval,1:45 PM,16495.0,North Melbourne,76.0,Sydney,85.0,0.8
2016R2203,2016.0,R22,20-Aug-2016,M.C.G.,2:10 PM,35255.0,Richmond,46.0,St Kilda,55.0,13.0
2016R2204,2016.0,R22,20-Aug-2016,Sydney Showground,4:35 PM,9556.0,Greater Western Sydney,129.0,Fremantle,37.0,2.0
2016R2205,2016.0,R22,20-Aug-2016,Docklands,7:25 PM,17644.0,Collingwood,118.0,Gold Coast,47.0,13.0
2016R2206,2016.0,R22,20-Aug-2016,Adelaide Oval,7:10 PM,49541.0,Port Adelaide,94.0,Adelaide,109.0,5.6
2016R2207,2016.0,R22,21-Aug-2016,M.C.G.,1:10 PM,40693.0,Carlton,78.0,Melbourne,58.0,2.0
2016R2208,2016.0,R22,21-Aug-2016,Gabba,3:20 PM,20477.0,Brisbane Lions,69.0,Geelong,129.0,4.4
2016R2209,2016.0,R22,21-Aug-2016,Docklands,4:40 PM,25308.0,Essendon,53.0,Western Bulldogs,93.0,2.0
2016R2301,2016.0,R23,26-Aug-2016,Adelaide Oval,7:40 PM,50785.0,Adelaide,71.0,West Coast,100.0,0.0
2016R2302,2016.0,R23,27-Aug-2016,Kardinia Park,1:45 PM,24413.0,Geelong,155.0,Melbourne,44.0,0.2
2016R2303,2016.0,R23,27-Aug-2016,M.C.G.,2:10 PM,46566.0,Essendon,103.0,Carlton,79.0,0.2
2016R2304,2016.0,R23,27-Aug-2016,S.C.G.,4:35 PM,36570.0,Sydney,164.0,Richmond,51.0,3.6
2016R2305,2016.0,R23,27-Aug-2016,Docklands,7:25 PM,22295.0,North Melbourne,63.0,Greater Western Sydney,100.0,0.2
2016R2306,2016.0,R23,27-Aug-2016,Carrara,7:25 PM,9213.0,Gold Coast,66.0,Port Adelaide,89.0,1.8
2016R2307,2016.0,R23,28-Aug-2016,Docklands,1:10 PM,19633.0,St Kilda,161.0,Brisbane Lions,103.0,0.0
2016R2308,2016.0,R23,28-Aug-2016,M.C.G.,3:20 PM,52968.0,Hawthorn,112.0,Collingwood,111.0,0.0
2016R2309,2016.0,R23,28-Aug-2016,Subiaco,2:40 PM,34765.0,Fremantle,69.0,Western Bulldogs,49.0,7.6
2016EF01,2016.0,EF,08-Sep-2016,Subiaco,6:10 PM,42078.0,West Coast,52.0,Western Bulldogs,99.0,5.4
2016QF01,2016.0,QF,09-Sep-2016,M.C.G.,7:50 PM,87533.0,Geelong,85.0,Hawthorn,83.0,0.6
2016QF02,2016.0,QF,10-Sep-2016,Stadium Australia,3:20 PM,60222.0,Sydney,55.0,Greater Western Sydney,91.0,1.6
2016EF02,2016.0,EF,10-Sep-2016,Adelaide Oval,7:10 PM,49007.0,Adelaide,141.0,North Melbourne,79.0,0.0
2016SF01,2016.0,SF,16-Sep-2016,M.C.G.,7:50 PM,87823.0,Hawthorn,84.0,Western Bulldogs,107.0,15.2
2016SF02,2016.0,SF,17-Sep-2016,S.C.G.,7:25 PM,38136.0,Sydney,118.0,Adelaide,82.0,0.0
2016PF01,2016.0,PF,23-Sep-2016,M.C.G.,7:50 PM,71772.0,Geelong,60.0,Sydney,97.0,0.6
2016PF02,2016.0,PF,24-Sep-2016,Sydney Showground,5:15 PM,21790.0,Greater Western Sydney,83.0,Western Bulldogs,89.0,0.0
2016GF01,2016.0,GF,01-Oct-2016,M.C.G.,2:30 PM,99981.0,Sydney,67.0,Western Bulldogs,89.0,0.0
2015R101,2015.0,R1,02-Apr-2015,M.C.G.,7:20 PM,83493.0,Carlton,78.0,Richmond,105.0,0.4
2015R102,2015.0,R1,04-Apr-2015,M.C.G.,1:40 PM,27013.0,Melbourne,115.0,Gold Coast,89.0,0.0
2015R103,2015.0,R1,04-Apr-2015,Stadium Australia,4:35 PM,23274.0,Sydney,72.0,Essendon,60.0,23.0
2015R104,2015.0,R1,04-Apr-2015,Gabba,6:20 PM,31240.0,Brisbane Lions,74.0,Collingwood,86.0,0.4
2015R105,2015.0,R1,04-Apr-2015,Docklands,7:20 PM,22366.0,Western Bulldogs,97.0,West Coast,87.0,0.0
2015R106,2015.0,R1,05-Apr-2015,Docklands,1:10 PM,18794.0,St Kilda,78.0,Greater Western Sydney,87.0,0.0
2015R107,2015.0,R1,05-Apr-2015,Adelaide Oval,2:50 PM,45607.0,Adelaide,140.0,North Melbourne,63.0,0.0
2015R108,2015.0,R1,05-Apr-2015,Subiaco,4:40 PM,34099.0,Fremantle,75.0,Port Adelaide,68.0,0.0
2015R109,2015.0,R1,06-Apr-2015,M.C.G.,3:20 PM,73584.0,Hawthorn,123.0,Geelong,61.0,0.0
2015R201,2015.0,R2,10-Apr-2015,Subiaco,6:10 PM,34588.0,West Coast,131.0,Carlton,62.0,12.4
2015R202,2015.0,R2,11-Apr-2015,M.C.G.,1:45 PM,49945.0,Richmond,66.0,Western Bulldogs,85.0,0.0
2015R203,2015.0,R2,11-Apr-2015,Manuka Oval,2:10 PM,8811.0,Greater Western Sydney,101.0,Melbourne,56.0,
2015R204,2015.0,R2,11-Apr-2015,Docklands,4:35 PM,33771.0,Collingwood,63.0,Adelaide,90.0,0.0
2015R205,2015.0,R2,11-Apr-2015,Carrara,7:20 PM,13649.0,Gold Coast,76.0,St Kilda,104.0,0.0
2015R206,2015.0,R2,11-Apr-2015,Adelaide Oval,7:10 PM,49765.0,Port Adelaide,44.0,Sydney,92.0,0.0
2015R207,2015.0,R2,12-Apr-2015,Kardinia Park,1:10 PM,23723.0,Geelong,60.0,Fremantle,104.0,
2015R208,2015.0,R2,12-Apr-2015,M.C.G.,3:20 PM,59866.0,Essendon,78.0,Hawthorn,76.0,0.0
2015R209,2015.0,R2,12-Apr-2015,Docklands,4:40 PM,22275.0,North Melbourne,133.0,Brisbane Lions,51.0,0.0
2015R301,2015.0,R3,17-Apr-2015,M.C.G.,7:50 PM,45197.0,Collingwood,140.0,St Kilda,66.0,
2015R302,2015.0,R3,18-Apr-2015,M.C.G.,1:45 PM,54854.0,Carlton,84.0,Essendon,105.0,7.0
2015R303,2015.0,R3,18-Apr-2015,Adelaide Oval,1:40 PM,43713.0,Adelaide,80.0,Melbourne,55.0,0.0
2015R304,2015.0,R3,18-Apr-2015,S.C.G.,4:35 PM,31966.0,Sydney,111.0,Greater Western Sydney,90.0,1.0
2015R305,2015.0,R3,18-Apr-2015,Docklands,7:20 PM,22586.0,North Melbourne,105.0,Port Adelaide,113.0,7.0
2015R306,2015.0,R3,18-Apr-2015,Gabba,7:20 PM,22441.0,Brisbane Lions,58.0,Richmond,137.0,3.4
